type;fixed acidity;volatile acidity;citric acid;residual sugar;chlorides;free sulfur dioxide;total sulfur dioxide;density;pH;sulphates;alcohol;quality;id
1;750;26;26;1835;8;3300;13900;100;317;39;880;5;1950
1;750;26;26;1835;8;3300;13900;100;317;39;880;5;1951
1;680;27;35;780;5;7600;19700;100;324;43;950;6;1952
1;680;28;37;700;6;3500;20800;100;357;55;1020;5;1953
1;840;20;27;630;5;3000;14300;100;325;50;910;6;1954
1;790;33;26;120;4;2300;10300;99;319;54;1050;6;1955
1;750;38;50;1280;4;5700;18400;100;309;46;900;6;1956
1;760;20;30;1420;6;5300;21250;100;314;46;890;8;1957
1;760;20;30;1420;6;5300;21250;100;314;46;890;8;1958
1;760;20;30;1420;6;5300;21250;100;314;46;890;8;1959
1;760;20;30;1420;6;5300;21250;100;314;46;890;8;1960
1;760;20;30;1420;6;5300;21250;100;314;46;890;8;1961
1;810;19;58;1665;5;4800;18100;100;320;62;910;6;1962
1;760;16;41;190;5;2700;15100;99;320;53;1010;6;1963
1;810;22;28;770;4;5700;17600;100;312;55;1000;5;1964
1;800;22;32;1040;4;6300;20100;100;311;53;950;6;1965
1;710;33;30;330;3;3000;10200;99;308;31;1230;7;1966
1;640;43;27;110;5;500;11000;99;324;52;910;4;1967
1;760;20;30;1420;6;5300;21250;100;314;46;890;8;1968
1;700;12;28;630;6;1700;10300;100;350;44;960;5;1969
1;740;30;22;525;5;3300;18000;99;313;45;1160;6;1970
1;700;28;33;1460;4;4700;16800;100;334;67;880;6;1971
1;840;20;38;1180;6;5100;17000;100;334;82;890;6;1972
1;700;28;33;1460;4;4700;16800;100;334;67;880;6;1973
1;840;20;38;1180;6;5100;17000;100;334;82;890;6;1974
1;840;20;38;1180;6;5100;17000;100;334;82;890;6;1975
1;730;18;31;1730;6;3200;19700;100;313;46;900;6;1976
1;680;31;9;140;4;5600;14500;99;319;46;1000;5;1977
1;670;31;8;130;4;5800;14700;99;318;46;1000;5;1978
1;760;17;35;160;5;4300;15400;99;336;69;1110;6;1979
1;740;30;22;525;5;3300;18000;99;313;45;1160;6;1980
1;740;26;31;240;4;5800;17800;99;342;68;1060;6;1981
1;700;28;33;1460;4;4700;16800;100;334;67;880;6;1982
1;840;20;38;1180;6;5100;17000;100;334;82;890;6;1983
1;560;18;31;150;4;1600;8400;99;334;58;1010;6;1984
1;720;15;39;180;4;2100;15900;99;352;47;1000;5;1985
1;800;40;33;770;3;2700;9800;99;318;41;1220;7;1986
1;700;25;56;200;4;2000;9500;99;323;53;1100;6;1987
1;720;15;39;180;4;2100;15900;99;352;47;1000;5;1988
1;680;18;46;140;6;3700;16000;99;337;45;1110;5;1989
1;660;32;22;1670;5;3800;13300;100;322;67;1040;6;1990
1;900;55;30;810;3;1400;7100;99;294;36;1180;5;1991
1;690;19;39;800;3;2200;8400;99;311;66;1080;6;1992
1;630;41;33;470;2;2800;11000;99;330;38;1250;7;1993
1;900;55;30;810;3;1400;7100;99;294;36;1180;5;1994
1;700;20;34;210;5;1200;13600;99;325;46;1160;7;1995
1;660;32;22;1670;5;3800;13300;100;322;67;1040;6;1996
1;770;26;34;640;5;3600;16300;99;319;70;1150;6;1997
1;630;21;28;150;5;4600;14200;99;323;42;1010;6;1998
1;760;34;39;760;4;4500;21500;100;311;53;920;6;1999
1;630;21;28;150;5;4600;14200;99;323;42;1010;6;2000
1;800;43;40;1240;17;2900;19000;100;307;64;920;5;2001
1;750;30;71;130;16;4400;14900;99;308;42;890;5;2002
1;640;26;40;170;18;500;6000;99;309;54;1010;5;2003
1;690;32;15;810;5;5100;18000;100;313;45;890;5;2004
1;890;21;34;710;4;3300;15000;100;310;45;970;6;2005
1;760;34;39;760;4;4500;21500;100;311;53;920;6;2006
1;950;42;41;230;3;2200;14500;100;306;52;1100;6;2007
1;760;29;26;650;4;3200;16000;99;314;47;1070;5;2008
1;650;25;20;140;2;2900;10100;99;324;54;1080;6;2009
1;720;23;33;1270;5;5000;18300;100;341;40;980;5;2010
1;790;35;36;160;4;1100;12400;99;325;48;1100;5;2011
1;880;20;28;110;2;1800;7200;99;297;35;1040;5;2012
1;570;27;32;120;5;2000;15500;99;380;41;1020;6;2013
1;760;29;26;650;4;3200;16000;99;314;47;1070;5;2014
1;550;14;27;460;3;2200;10400;99;334;44;900;5;2015
1;870;24;35;60;4;1100;7100;99;308;38;1060;5;2016
1;670;30;45;1060;3;5600;21200;100;322;59;950;6;2017
1;550;14;27;460;3;2200;10400;99;334;44;900;5;2018
1;560;13;27;480;3;2200;10400;99;334;45;920;6;2019
1;740;18;34;270;3;3000;10700;99;297;53;1100;6;2020
1;570;38;4;1260;3;2200;11500;100;328;63;990;6;2021
1;870;24;35;60;4;1100;7100;99;308;38;1060;5;2022
1;830;33;43;920;5;2200;12600;100;338;47;930;5;2023
1;680;34;44;660;5;2800;15600;100;314;41;960;5;2024
1;680;33;44;700;5;2900;15500;100;314;42;950;5;2025
1;630;28;24;845;3;3200;17200;100;339;57;970;7;2026
1;1180;23;38;1110;3;1500;12300;100;293;55;970;3;2027
1;680;21;27;1815;4;4100;14600;100;330;36;870;5;2028
1;680;21;27;1815;4;4100;14600;100;330;36;870;5;2029
1;860;48;29;410;3;1900;10100;99;301;38;1240;5;2030
1;860;48;29;410;3;1900;10100;99;301;38;1240;5;2031
1;730;29;29;460;3;2700;15500;99;307;26;1060;6;2032
1;680;21;27;1815;4;4100;14600;100;330;36;870;5;2033
1;670;31;31;490;3;2000;15100;99;336;82;1200;7;2034
1;730;29;37;830;4;4500;22700;100;312;47;900;5;2035
1;570;46;46;140;4;3100;16900;99;313;47;880;5;2036
1;680;28;44;1150;4;5800;22300;100;322;56;950;5;2037
1;670;23;33;180;4;2300;9600;99;332;40;1080;6;2038
1;690;17;25;160;5;3400;13200;99;316;48;1140;5;2039
1;760;18;36;240;5;3800;12300;100;360;46;1030;5;2040
1;660;22;28;490;4;5100;18000;100;330;75;950;6;2041
1;780;27;28;180;5;2100;12700;99;315;44;990;5;2042
1;770;28;29;430;5;2500;14200;99;316;39;1020;5;2043
1;760;29;29;440;5;2600;14600;99;316;39;1020;5;2044
1;570;32;18;140;3;2600;10400;99;344;37;1100;6;2045
1;710;33;25;160;3;2500;12600;99;322;34;1210;7;2046
1;730;34;30;130;6;2500;17300;99;326;51;910;6;2047
1;650;19;26;520;4;3100;14000;100;326;68;950;6;2048
1;660;23;27;560;4;4300;16400;100;327;76;950;5;2049
1;660;27;29;530;4;5700;18900;100;331;79;980;5;2050
1;660;22;28;490;4;5100;18000;100;330;75;950;6;2051
1;760;18;36;240;5;3800;12300;100;360;46;1030;5;2052
1;680;36;32;160;4;1000;12400;99;330;67;960;5;2053
1;700;22;39;210;6;3900;19800;100;352;54;1020;6;2054
1;590;17;30;140;4;2500;11900;99;368;72;1050;6;2055
1;740;45;32;710;4;1700;11700;100;332;41;1040;4;2056
1;680;36;32;160;4;1000;12400;99;330;67;960;5;2057
1;750;42;14;1070;5;1800;9500;100;322;33;1070;5;2058
1;750;33;32;1110;4;2500;11900;100;315;34;1050;6;2059
1;940;30;32;1070;3;1400;11100;100;285;42;1060;5;2060
1;790;17;32;160;5;4700;15000;99;329;76;960;6;2061
1;790;17;32;160;5;4700;15000;99;329;76;960;6;2062
1;820;17;32;150;5;1700;10100;99;314;58;950;5;2063
1;830;17;31;150;5;4800;15300;99;312;58;940;6;2064
1;870;15;30;160;5;2900;13000;99;322;38;980;6;2065
1;790;17;32;160;5;4700;15000;99;329;76;960;6;2066
1;720;25;19;800;4;5100;17200;100;316;44;920;5;2067
1;720;24;19;770;4;5300;17600;100;317;38;950;5;2068
1;530;76;3;270;4;2700;9300;99;334;38;920;5;2069
1;660;22;53;1510;5;2200;13600;100;294;35;940;5;2070
1;660;22;53;1510;5;2200;13600;100;294;35;940;5;2071
1;840;28;40;890;5;3300;14600;100;340;46;930;5;2072
1;680;32;34;600;5;500;12900;100;319;40;910;5;2073
1;670;24;33;1230;5;3100;14500;100;336;40;950;5;2074
1;740;18;36;1310;6;7200;16300;100;342;35;910;6;2075
1;600;16;30;670;4;4300;15300;100;363;46;1060;5;2076
1;670;24;33;1230;5;3100;14500;100;336;40;950;5;2077
1;680;28;35;230;4;1600;8500;99;319;56;1240;6;2078
1;620;34;30;1110;5;2800;23700;100;318;49;870;5;2079
1;600;27;15;150;6;3500;12800;99;312;45;880;5;2080
1;600;16;30;670;4;4300;15300;100;363;46;1060;5;2081
1;680;32;34;600;5;500;12900;100;319;40;910;5;2082
1;850;24;47;1520;6;4000;23400;100;302;66;900;5;2083
1;810;24;33;1020;5;4600;14100;100;316;48;1030;6;2084
1;740;18;36;1310;6;7200;16300;100;342;35;910;6;2085
1;770;23;31;1070;4;5900;18600;100;312;55;950;6;2086
1;650;22;25;1710;5;4400;13800;100;330;37;880;5;2087
1;650;22;25;1710;5;4400;13800;100;330;37;880;5;2088
1;650;22;25;1710;5;4400;13800;100;330;37;880;5;2089
1;570;33;15;190;5;2000;9300;99;338;62;990;5;2090
1;770;23;31;1070;4;5900;18600;100;312;55;950;6;2091
1;650;22;25;1710;5;4400;13800;100;330;37;880;5;2092
1;680;20;27;120;3;1900;6800;99;314;37;1170;4;2093
1;770;26;32;120;4;2600;11700;99;321;56;1080;5;2094
1;640;20;32;310;4;1800;12600;99;343;42;1200;6;2095
1;800;16;36;150;3;1400;12200;99;320;39;1030;4;2096
1;680;25;27;1070;8;4700;15400;100;305;38;900;5;2097
1;770;39;28;490;4;3600;10900;99;319;58;1220;7;2098
1;690;26;33;1260;5;5900;17300;100;339;38;990;5;2099
1;680;25;27;1070;8;4700;15400;100;305;38;900;5;2100
1;770;39;28;490;4;3600;10900;99;319;58;1220;7;2101
1;600;28;22;1215;5;4200;16300;100;320;46;1010;5;2102
1;650;43;28;1200;6;2300;17400;100;331;55;930;5;2103
1;910;33;38;170;6;5050;34400;100;310;70;950;5;2104
1;590;50;5;260;5;3600;14600;99;343;50;920;6;2105
1;680;28;39;140;4;1500;11500;99;327;72;1170;5;2106
1;700;35;24;190;4;2100;14400;99;335;38;1100;5;2107
1;710;22;32;1690;6;4900;15800;100;337;38;960;6;2108
1;710;22;32;1690;6;4900;15800;100;337;38;960;6;2109
1;830;24;27;210;3;2200;16200;99;299;68;1190;6;2110
1;680;26;32;700;4;3800;11800;99;325;52;1080;6;2111
1;720;16;26;710;5;4100;22400;100;338;55;1010;5;2112
1;790;18;36;590;6;3100;13200;100;325;52;1090;6;2113
1;720;16;26;710;5;4100;22400;100;338;55;1010;5;2114
1;550;24;32;870;6;1900;10200;99;327;31;1040;5;2115
1;710;33;64;1320;6;1200;10500;100;305;39;920;5;2116
1;770;28;35;1530;6;3100;11700;100;327;50;960;5;2117
1;770;28;35;1530;6;3100;11700;100;327;50;960;5;2118
1;750;26;52;1320;5;6400;17900;100;310;46;900;5;2119
1;650;14;32;270;4;1800;8900;99;340;74;1150;7;2120
1;820;21;32;1065;5;5300;14500;100;317;48;1020;6;2121
1;720;20;31;1000;5;4900;16500;100;340;42;990;6;2122
1;720;12;30;680;6;2600;10500;100;344;40;960;6;2123
1;640;29;20;1560;4;2000;14200;100;310;54;1060;5;2124
1;710;33;64;1320;6;1200;10500;100;305;39;920;5;2125
1;680;24;34;510;4;3100;9900;99;324;46;1180;6;2126
1;700;24;34;300;4;3600;10200;99;318;43;1220;6;2127
1;770;28;35;1530;6;3100;11700;100;327;50;960;5;2128
1;700;22;33;210;5;1500;7600;99;320;41;1060;6;2129
1;750;18;39;190;5;2300;9100;99;327;45;1030;6;2130
1;980;93;45;860;5;3400;18700;100;312;59;1020;4;2131
1;780;29;33;875;4;3300;18100;100;311;46;1070;5;2132
1;790;28;32;360;4;900;7600;99;305;31;1170;4;2133
1;850;25;27;470;3;3100;9200;99;301;33;1200;6;2134
1;740;18;27;130;5;2600;10500;99;352;66;1060;6;2135
1;630;24;37;180;3;600;6100;99;330;34;1220;4;2136
1;600;33;38;970;4;2900;12400;100;347;48;1100;6;2137
1;680;37;28;400;3;2900;7900;99;323;46;1240;7;2138
1;990;49;23;240;9;1900;11500;99;277;44;940;6;2139
1;850;25;27;470;3;3100;9200;99;301;33;1200;6;2140
1;840;22;28;1880;3;5500;13000;100;296;35;1160;5;2141
1;700;35;31;180;7;1500;16200;99;318;47;940;5;2142
1;700;35;31;180;7;1500;16200;99;318;47;940;5;2143
1;740;19;30;1280;5;4850;22900;100;314;49;910;7;2144
1;740;19;30;1280;5;4850;22900;100;314;49;910;7;2145
1;740;19;30;1280;5;4850;22900;100;314;49;910;7;2146
1;740;19;30;1280;5;4850;22900;100;314;49;910;7;2147
1;740;19;30;1280;5;4850;22900;100;314;49;910;7;2148
1;690;32;13;780;4;1100;11700;100;323;37;920;5;2149
1;760;32;58;1675;5;4300;16300;100;315;54;920;5;2150
1;740;19;30;1280;5;4850;22900;100;314;49;910;7;2151
1;740;19;30;1280;5;4850;21200;100;314;49;910;7;2152
1;690;32;13;780;4;1100;11700;100;323;37;920;5;2153
1;600;34;24;540;6;2300;12600;100;325;44;900;7;2154
1;760;32;58;1675;5;4300;16300;100;315;54;920;5;2155
1;770;24;31;130;5;3300;10600;99;322;55;1080;6;2156
1;800;36;43;1010;5;2900;14600;100;340;46;950;6;2157
1;740;29;25;380;4;3000;11400;99;311;40;1100;6;2158
1;660;32;27;1090;4;3700;14600;100;324;47;1000;5;2159
1;630;30;24;660;4;3800;14100;100;322;47;950;5;2160
1;640;33;24;980;4;2900;10900;100;329;47;1010;6;2161
1;750;18;31;1170;5;2400;9400;100;319;44;950;7;2162
1;650;39;81;120;22;1400;7400;99;308;53;950;5;2163
1;680;25;18;140;6;1300;13700;99;311;42;950;5;2164
1;640;18;32;960;5;2400;9000;100;335;49;940;6;2165
1;710;18;32;1220;5;3600;12500;100;292;54;940;6;2166
1;760;27;42;260;4;2900;11000;99;331;51;1270;6;2167
1;920;23;35;1070;4;3400;14500;100;309;32;970;5;2168
1;790;28;41;490;6;3100;15300;100;327;51;970;6;2169
1;710;18;32;1220;5;3600;12500;100;292;54;940;6;2170
1;640;18;32;960;5;2400;9000;100;335;49;940;6;2171
1;680;25;18;140;6;1300;13700;99;311;42;950;5;2172
1;700;22;26;110;4;2000;7100;99;310;38;1170;6;2173
1;730;18;29;100;4;2600;10100;99;309;37;1170;6;2174
1;710;26;19;820;5;5300;18700;100;316;52;970;5;2175
1;660;25;42;1130;5;7700;23100;100;324;52;950;6;2176
1;640;24;23;730;7;3100;15700;100;325;53;910;5;2177
1;600;28;27;230;5;2300;14700;99;323;67;1030;6;2178
1;710;26;19;820;5;5300;18700;100;316;52;970;5;2179
1;780;24;38;210;6;1400;16700;99;321;55;990;5;2180
1;760;27;33;200;6;1900;17500;99;322;56;990;5;2181
1;770;39;34;1000;6;3500;17800;100;326;60;1020;5;2182
1;890;24;33;1575;4;1600;13200;100;300;37;1210;6;2183
1;660;23;24;390;4;3600;13800;99;315;64;1130;7;2184
1;710;26;30;200;3;1300;12800;99;319;49;1140;5;2185
1;700;32;35;150;4;2400;12500;99;317;64;1220;6;2186
1;740;24;26;160;6;5300;15000;99;318;50;990;7;2187
1;690;21;33;140;6;3500;13600;99;363;78;1030;6;2188
1;700;32;35;150;4;2400;12500;99;317;64;1220;6;2189
1;740;17;29;140;5;2300;10700;99;352;65;1040;6;2190
1;710;26;30;200;3;1300;12800;99;319;49;1140;5;2191
1;850;28;34;1380;4;3200;16100;100;313;40;990;6;2192
1;780;30;37;130;5;1600;9600;99;332;62;1000;5;2193
1;810;25;38;380;5;1800;12900;99;321;38;1150;6;2194
1;770;28;29;690;4;2900;16300;100;344;60;1050;6;2195
1;650;24;36;220;3;3600;13400;99;328;36;1250;7;2196
1;700;22;32;160;4;4000;12000;99;298;44;1050;6;2197
1;850;28;34;1380;4;3200;16100;100;313;40;990;6;2198
1;800;45;28;1080;5;2500;15700;100;306;47;1140;7;2199
1;690;23;33;1280;6;4400;16900;100;342;42;980;6;2200
1;800;45;28;1080;5;2500;15700;100;306;47;1140;7;2201
1;760;23;26;1530;7;3200;16600;100;303;44;920;4;2202
1;770;28;58;1210;5;6000;17700;100;308;46;890;5;2203
1;770;27;61;1200;5;6400;17900;100;307;46;890;5;2204
1;710;20;36;1160;4;4500;12400;100;292;59;950;7;2205
1;690;25;35;920;3;4200;15000;99;321;36;1150;6;2206
1;710;20;36;1160;4;4500;12400;100;292;59;950;7;2207
1;690;25;35;920;3;4200;15000;99;321;36;1150;6;2208
1;840;20;31;280;5;1600;8900;99;296;45;950;6;2209
1;650;39;35;160;5;1000;16400;100;335;51;970;5;2210
1;720;23;38;610;7;2000;9000;99;317;79;970;5;2211
1;690;44;42;850;5;1000;14700;100;332;46;950;6;2212
1;710;28;19;780;4;4800;18400;100;316;50;940;5;2213
1;640;34;20;1490;6;3700;16200;100;313;45;900;4;2214
1;610;15;29;620;5;3900;15100;99;360;44;1060;6;2215
1;690;44;42;850;5;1000;14700;100;332;46;950;6;2216
1;720;29;18;820;4;4100;18000;100;316;49;910;5;2217
1;710;28;19;780;4;4800;18400;100;316;50;940;5;2218
1;610;23;45;1060;9;4900;16900;100;305;54;880;5;2219
1;670;23;42;1120;5;5200;17100;100;354;74;1040;5;2220
1;700;36;14;1160;4;3500;22800;100;313;51;890;5;2221
1;750;31;24;710;3;2800;14100;99;316;38;1060;7;2222
1;640;34;20;1490;6;3700;16200;100;313;45;900;4;2223
1;610;15;29;620;5;3900;15100;99;360;44;1060;6;2224
1;740;20;29;170;5;1600;10000;99;328;45;1060;6;2225
1;630;27;18;770;5;4500;18600;100;323;47;900;5;2226
1;920;34;54;1730;6;4600;23500;100;308;61;880;6;2227
1;740;18;29;140;4;3400;10100;99;354;60;1050;7;2228
1;720;29;20;770;5;5100;17400;100;316;52;950;5;2229
1;630;27;18;770;5;4500;18600;100;323;47;900;5;2230
1;620;26;19;340;5;4700;17200;99;314;43;1040;6;2231
1;730;21;21;160;5;3500;13300;99;338;46;1000;6;2232
1;710;14;35;140;4;2400;12800;99;297;68;1040;5;2233
1;720;39;54;140;16;3400;13200;99;311;53;900;6;2234
1;760;48;28;1040;5;5700;20500;100;324;45;930;5;2235
1;720;39;54;140;16;3400;13200;99;311;53;900;6;2236
1;760;48;28;1040;5;5700;20500;100;324;45;930;5;2237
1;650;36;31;410;6;2000;13400;99;318;45;900;6;2238
1;850;25;31;280;3;1100;6100;99;306;44;1150;6;2239
1;690;30;21;1570;6;4900;15900;100;311;48;900;5;2240
1;660;19;43;1090;4;5300;15400;100;352;77;1040;6;2241
1;690;30;21;1570;6;4900;15900;100;311;48;900;5;2242
1;940;42;32;650;3;2000;16700;99;308;43;1060;5;2243
1;660;19;43;1090;4;5300;15400;100;352;77;1040;6;2244
1;630;20;30;590;3;3500;15200;100;347;40;850;6;2245
1;850;19;56;1730;6;4700;16900;100;307;67;930;6;2246
1;730;19;25;140;5;4100;10700;99;353;66;1050;7;2247
1;670;25;26;1350;6;5000;15600;100;339;46;990;6;2248
1;620;25;28;850;4;2800;10800;99;340;42;1040;6;2249
1;610;46;32;620;5;1000;9400;100;335;47;1010;5;2250
1;730;19;25;140;5;4100;10700;99;353;66;1050;7;2251
1;750;29;26;1495;7;4700;17800;100;304;49;920;4;2252
1;670;31;18;770;4;5700;20000;100;317;44;940;6;2253
1;740;14;30;130;3;2500;9100;99;353;39;1060;6;2254
1;670;31;18;770;4;5700;20000;100;317;44;940;6;2255
1;710;40;52;130;15;4500;14900;99;308;56;870;5;2256
1;640;16;25;130;5;2000;7700;99;361;54;1020;6;2257
1;630;16;22;130;5;1800;6600;99;361;55;1030;6;2258
1;740;33;26;1560;5;6700;21000;100;306;68;950;5;2259
1;740;33;26;1560;5;6700;21000;100;306;68;950;5;2260
1;740;33;26;1560;5;6700;21000;100;306;68;950;5;2261
1;740;33;26;1560;5;6700;21000;100;306;68;950;5;2262
1;660;41;24;490;16;4700;14400;99;317;49;940;5;2263
1;670;43;23;500;16;4900;14500;99;317;49;940;5;2264
1;740;33;26;1560;5;6700;21000;100;306;68;950;5;2265
1;730;40;28;650;4;2600;9700;99;316;58;1260;7;2266
1;740;18;24;140;5;2100;10600;99;352;64;1050;7;2267
1;860;17;28;270;5;3800;15000;99;310;56;1080;6;2268
1;650;32;23;120;5;3900;20800;99;318;46;990;6;2269
1;730;40;28;650;4;2600;9700;99;316;58;1260;7;2270
1;700;32;31;640;3;3800;11500;99;338;58;1220;7;2271
1;750;42;19;690;4;6200;15000;100;323;37;1000;6;2272
1;690;28;31;720;4;4700;16800;99;329;57;1060;7;2273
1;650;29;42;1060;4;6600;20200;100;324;53;950;6;2274
1;630;41;18;350;3;2300;10900;99;334;54;1280;8;2275
1;700;32;31;640;3;3800;11500;99;338;58;1220;7;2276
1;730;30;33;230;4;2800;12500;99;334;44;1260;7;2277
1;660;22;28;1205;6;2500;12500;100;345;45;940;5;2278
1;600;26;18;700;6;5000;19400;100;321;43;900;5;2279
1;690;44;18;1180;5;2600;12600;100;323;48;910;5;2280
1;750;42;20;140;6;1500;16800;99;306;40;940;6;2281
1;700;36;30;500;4;4000;14300;99;333;42;1220;7;2282
1;560;30;20;220;5;1800;13400;99;321;68;1000;5;2283
1;680;21;55;1460;5;3400;15900;100;293;44;920;5;2284
1;940;28;30;160;4;3600;13900;100;311;49;930;5;2285
1;810;28;34;130;4;1100;12600;99;314;50;980;6;2286
1;680;21;55;1460;5;3400;15900;100;293;44;920;5;2287
1;700;22;26;280;4;4400;13200;99;334;41;1200;7;2288
1;940;28;30;160;4;3600;13900;100;311;49;930;5;2289
1;680;32;30;330;3;1500;8000;99;333;63;1260;7;2290
1;700;19;33;630;3;4200;12700;99;331;38;1220;6;2291
1;770;42;38;810;6;4900;14400;100;340;58;1100;6;2292
1;740;20;31;160;4;3400;11600;99;325;39;1200;7;2293
1;750;24;62;1060;4;5100;15300;100;316;44;880;5;2294
1;750;26;59;1180;5;5800;16400;100;317;46;890;4;2295
1;660;40;32;170;4;3900;8400;99;359;48;1270;7;2296
1;800;20;30;810;4;4200;13000;99;310;67;1180;6;2297
1;460;44;0;140;5;1100;17800;99;379;55;1020;5;2298
1;610;41;4;130;4;2300;12100;99;324;61;990;6;2299
1;760;20;34;180;4;4200;14800;99;335;66;1110;6;2300
1;690;30;21;720;4;5400;19000;100;322;48;940;5;2301
1;700;35;17;110;5;700;11900;99;313;36;970;6;2302
1;690;35;55;1195;4;2200;11100;100;311;29;970;5;2303
1;700;35;17;110;5;700;11900;99;313;36;970;6;2304
1;690;35;55;1195;4;2200;11100;100;311;29;970;5;2305
1;760;30;40;220;5;2900;17500;99;319;53;980;5;2306
1;750;38;29;1270;5;2500;20900;100;325;59;930;6;2307
1;750;30;32;140;3;3100;16100;99;295;42;1050;5;2308
1;630;40;32;1060;5;3800;20900;100;347;59;930;6;2309
1;680;37;28;190;2;6400;10600;99;345;60;1260;8;2310
1;750;23;35;1780;6;12800;21200;100;344;43;890;5;2311
1;830;27;34;1020;5;5000;11800;100;318;51;1030;5;2312
1;680;26;22;480;4;11000;19800;99;329;67;1060;5;2313
1;650;28;35;980;7;6100;18000;100;315;57;900;4;2314
1;720;34;30;840;5;4000;16700;100;348;62;970;5;2315
1;700;23;26;720;4;2100;9000;100;322;55;950;6;2316
1;770;29;29;480;6;2700;15600;100;349;59;1030;6;2317
1;720;34;30;840;5;4000;16700;100;348;62;970;5;2318
1;770;40;27;450;3;2700;9500;99;321;59;1230;8;2319
1;670;17;27;140;3;3900;14900;99;340;52;1050;5;2320
1;700;23;26;720;4;2100;9000;100;322;55;950;6;2321
1;810;24;26;1100;4;4100;21100;100;311;49;1000;6;2322
1;770;28;63;1110;4;5800;17900;100;308;44;880;4;2323
1;750;23;29;260;3;2400;9800;99;300;54;1090;6;2324
1;830;26;31;200;3;1400;14100;99;295;77;1220;6;2325
1;790;46;40;1010;17;1900;18400;100;306;62;950;5;2326
1;790;31;22;1330;5;4600;21200;100;347;59;1000;5;2327
1;790;25;34;1140;4;5300;20200;100;311;57;960;6;2328
1;610;28;16;130;6;3600;12600;99;313;46;870;6;2329
1;700;18;26;140;4;4600;8900;99;339;48;1070;7;2330
1;650;21;28;140;5;2600;6600;99;343;48;1110;6;2331
1;760;48;33;700;2;1400;13000;99;325;45;1250;7;2332
1;710;34;32;200;5;2900;13000;99;330;50;1040;6;2333
1;890;21;37;120;3;2000;9300;99;320;37;1150;5;2334
1;740;32;27;1290;4;6000;22100;100;305;66;940;5;2335
1;600;50;27;500;16;1700;12900;99;303;36;930;5;2336
1;810;25;34;1010;5;3000;12100;100;317;49;1010;6;2337
1;820;25;46;375;5;1400;10200;100;328;58;970;5;2338
1;650;18;29;170;4;3900;14400;99;349;50;1050;6;2339
1;670;24;26;1260;5;4400;18200;100;342;42;970;5;2340
1;660;32;24;130;6;4250;20400;100;359;51;920;5;2341
1;760;32;35;160;9;2400;13800;99;319;44;980;5;2342
1;740;33;44;760;5;4000;22700;100;312;52;900;5;2343
1;720;30;30;810;5;4000;18800;100;315;49;910;6;2344
1;740;34;30;1490;4;7000;16900;100;325;37;1040;6;2345
1;610;16;29;600;3;2900;14400;99;368;46;1070;6;2346
1;630;10;24;600;4;2500;10700;100;359;49;1050;7;2347
1;620;45;73;720;10;4700;20200;100;321;43;920;5;2348
1;600;33;18;300;4;500;8500;99;328;40;1150;4;2349
1;760;48;37;120;3;500;5700;99;305;54;1040;3;2350
1;720;20;30;200;4;4300;18800;99;330;41;1200;6;2351
1;700;32;29;490;4;4100;15000;99;338;43;1220;6;2352
1;720;20;30;200;4;4300;18800;99;330;41;1200;6;2353
1;700;22;29;890;5;2400;9000;100;329;46;980;6;2354
1;940;23;56;1645;6;5250;28200;100;310;51;930;5;2355
1;640;27;19;200;8;2100;19100;100;349;63;960;4;2356
1;640;27;19;190;8;2100;19600;100;349;64;950;4;2357
1;700;23;42;510;4;3700;14400;100;350;59;1020;6;2358
1;690;15;28;440;3;1400;10700;99;324;46;1040;8;2359
1;670;26;29;580;2;2600;7400;99;328;53;1100;6;2360
1;690;15;28;440;3;1400;10700;99;324;46;1040;8;2361
1;760;20;68;1290;4;5600;16000;100;305;41;870;5;2362
1;690;30;29;130;5;2400;18900;99;329;54;990;4;2363
1;690;30;30;130;5;2400;18600;99;329;54;990;4;2364
1;760;21;35;120;4;700;10600;99;306;45;1130;4;2365
1;680;46;26;270;4;2800;8300;99;338;51;1200;8;2366
1;700;28;26;170;4;3400;13000;99;343;50;1070;8;2367
1;650;24;29;820;4;3200;15600;99;313;70;1010;6;2368
1;640;17;34;150;9;4200;13500;99;325;49;960;7;2369
1;640;17;34;150;9;4300;13600;99;325;49;960;6;2370
1;630;70;55;1290;6;5800;25200;100;329;49;870;5;2371
1;700;27;29;390;6;2800;19900;100;354;59;1030;5;2372
1;840;30;25;1775;5;2500;21800;100;298;66;910;5;2373
1;650;19;27;490;4;1300;10100;99;317;41;1180;6;2374
